txtTitolo,SottoTitolo2
Indice dei prezzi all’origine - sintesi dell’andamento mensile 2024,Base dell’Indice 2010=100

Macro_Categoria,Mese,PrezzoMedioPerUdM18,Categoria,PrezzoMedioPerUdM19,Gruppo,PrezzoMedioPerUdM20,Prodotto,PrezzoMedioPerUdM21,Varieta,PrezzoMedioPerUdM22,PrezzoMedioPerUdM23
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Manze Da Macello,"162,72",Limousine,"156,08","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Manze Da Macello,"163,05",Limousine,"156,35","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Manze Da Macello,"163,18",Limousine,"156,51","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Manze Da Macello,"166,07",Limousine,"157,73","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Manze Da Macello,"169,10",Limousine,"161,21","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Manze Da Macello,"170,80",Limousine,"162,01","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Manze Da Macello,"172,11",Limousine,"162,49","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Manze Da Macello,"152,92",Marchigiana,"126,86","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Manze Da Macello,"155,21",Marchigiana,"126,86","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Manze Da Macello,"155,86",Marchigiana,"126,86","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Manze Da Macello,"158,84",Marchigiana,"126,86","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Manze Da Macello,"159,83",Marchigiana,"128,32","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Manze Da Macello,"162,72",Marchigiana,"133,42","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Manze Da Macello,"163,05",Marchigiana,"137,07","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Manze Da Macello,"163,18",Marchigiana,"137,07","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Manze Da Macello,"166,07",Marchigiana,"137,07","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Manze Da Macello,"169,10",Marchigiana,"137,07","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Manze Da Macello,"170,80",Marchigiana,"137,07","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Manze Da Macello,"172,11",Marchigiana,"137,07","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Manze Da Macello,"152,92",Pezzata Rossa,"146,51","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Manze Da Macello,"155,21",Pezzata Rossa,"146,51","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Manze Da Macello,"155,86",Pezzata Rossa,"146,51","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Manze Da Macello,"158,84",Pezzata Rossa,"146,51","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Manze Da Macello,"159,83",Pezzata Rossa,"146,51","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Manze Da Macello,"162,72",Pezzata Rossa,"146,51","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Manze Da Macello,"163,05",Pezzata Rossa,"146,51","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Manze Da Macello,"163,18",Pezzata Rossa,"146,51","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Manze Da Macello,"166,07",Pezzata Rossa,"146,51","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Manze Da Macello,"169,10",Pezzata Rossa,"146,51","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Manze Da Macello,"170,80",Pezzata Rossa,"146,51","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Manze Da Macello,"172,11",Pezzata Rossa,"146,51","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Manze Da Macello,"152,92",Piemontese/Coscia,"110,01","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Manze Da Macello,"155,21",Piemontese/Coscia,"110,01","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Manze Da Macello,"155,86",Piemontese/Coscia,"110,01","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Manze Da Macello,"158,84",Piemontese/Coscia,"110,01","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Manze Da Macello,"159,83",Piemontese/Coscia,"110,01","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Manze Da Macello,"162,72",Piemontese/Coscia,"110,01","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Manze Da Macello,"163,05",Piemontese/Coscia,"110,01","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Manze Da Macello,"163,18",Piemontese/Coscia,"110,01","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Manze Da Macello,"166,07",Piemontese/Coscia,"110,01","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Manze Da Macello,"169,10",Piemontese/Coscia,"110,01","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Manze Da Macello,"170,80",Piemontese/Coscia,"110,77","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Manze Da Macello,"172,11",Piemontese/Coscia,"111,54","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Bruna,"168,21","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Bruna,"172,01","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Bruna,"172,60","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Bruna,"182,84","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Bruna,"187,23","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Bruna,"193,08","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Bruna,"193,08","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Bruna,"193,08","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Bruna,"193,08","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Bruna,"193,08","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Bruna,"198,93","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Bruna,"204,78","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Chianina,"137,53","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Chianina,"135,75","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Chianina,"133,09","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Chianina,"133,09","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Chianina,"133,09","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Chianina,"133,09","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Chianina,"137,53","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Chianina,"137,53","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Chianina,"137,53","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Chianina,"137,53","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Chianina,"137,53","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Chianina,"137,53","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Frisona/Pezz. Nera,"161,49","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Frisona/Pezz. Nera,"162,08","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Frisona/Pezz. Nera,"164,43","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Frisona/Pezz. Nera,"174,78","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Frisona/Pezz. Nera,"177,68","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Frisona/Pezz. Nera,"183,58","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Frisona/Pezz. Nera,"183,53","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Frisona/Pezz. Nera,"183,53","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Frisona/Pezz. Nera,"183,78","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Frisona/Pezz. Nera,"184,02","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Frisona/Pezz. Nera,"186,73","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Frisona/Pezz. Nera,"189,74","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Incrocio,"178,87","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Incrocio,"183,77","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Incrocio,"187,57","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Incrocio,"189,58","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Incrocio,"190,84","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Incrocio,"191,46","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Incrocio,"191,46","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Incrocio,"191,46","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Incrocio,"192,32","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Incrocio,"196,80","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Incrocio,"200,49","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Incrocio,"204,10","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Marchigiana,"123,53","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Marchigiana,"119,77","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Marchigiana,"114,11","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Marchigiana,"114,11","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Marchigiana,"114,11","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Marchigiana,"114,11","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Marchigiana,"115,22","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Marchigiana,"115,22","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Marchigiana,"115,22","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Marchigiana,"115,22","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Marchigiana,"115,22","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Marchigiana,"115,22","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Pezzata Rossa,"145,38","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Pezzata Rossa,"148,33","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Pezzata Rossa,"148,89","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Pezzata Rossa,"155,91","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Pezzata Rossa,"160,13","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Pezzata Rossa,"165,75","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Pezzata Rossa,"165,75","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Pezzata Rossa,"165,75","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Pezzata Rossa,"167,15","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Pezzata Rossa,"168,56","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Pezzata Rossa,"171,36","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Pezzata Rossa,"174,17","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vacche Da Macello,"158,66",Piemontese,"126,70","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vacche Da Macello,"159,71",Piemontese,"126,70","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vacche Da Macello,"161,47",Piemontese,"126,70","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vacche Da Macello,"170,05",Piemontese,"126,70","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vacche Da Macello,"172,75",Piemontese,"126,70","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vacche Da Macello,"177,69",Piemontese,"125,99","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vacche Da Macello,"177,80",Piemontese,"125,76","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vacche Da Macello,"177,80",Piemontese,"125,76","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vacche Da Macello,"178,12",Piemontese,"125,76","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vacche Da Macello,"178,65",Piemontese,"125,76","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vacche Da Macello,"181,43",Piemontese,"126,64","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vacche Da Macello,"184,40",Piemontese,"127,52","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vitelli/E Da Macello,"118,03",Frisona/Pezz. Nera,"120,54","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vitelli/E Da Macello,"117,98",Frisona/Pezz. Nera,"120,51","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vitelli/E Da Macello,"117,97",Frisona/Pezz. Nera,"120,50","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vitelli/E Da Macello,"117,96",Frisona/Pezz. Nera,"120,50","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vitelli/E Da Macello,"117,85",Frisona/Pezz. Nera,"120,42","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vitelli/E Da Macello,"117,86",Frisona/Pezz. Nera,"120,40","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vitelli/E Da Macello,"117,86",Frisona/Pezz. Nera,"120,40","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vitelli/E Da Macello,"117,86",Frisona/Pezz. Nera,"120,40","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vitelli/E Da Macello,"117,86",Frisona/Pezz. Nera,"120,40","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vitelli/E Da Macello,"118,72",Frisona/Pezz. Nera,"121,31","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vitelli/E Da Macello,"123,46",Frisona/Pezz. Nera,"126,77","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vitelli/E Da Macello,"129,08",Frisona/Pezz. Nera,"133,26","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vitelli/E Da Macello,"118,03",Incrocio,"117,29","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vitelli/E Da Macello,"117,98",Incrocio,"117,29","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vitelli/E Da Macello,"117,97",Incrocio,"117,29","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vitelli/E Da Macello,"117,96",Incrocio,"117,29","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vitelli/E Da Macello,"117,85",Incrocio,"117,29","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vitelli/E Da Macello,"117,86",Incrocio,"117,29","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vitelli/E Da Macello,"117,86",Incrocio,"117,29","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vitelli/E Da Macello,"117,86",Incrocio,"117,29","168,13"
Prodotti Zootecnici,set,"155,58",Animali Vivi,"154,15",Bovini Da Macello,"149,41",Vitelli/E Da Macello,"117,86",Incrocio,"117,29","179,66"
Prodotti Zootecnici,ott,"160,51",Animali Vivi,"161,91",Bovini Da Macello,"151,32",Vitelli/E Da Macello,"118,72",Incrocio,"117,29","184,97"
Prodotti Zootecnici,nov,"162,03",Animali Vivi,"161,74",Bovini Da Macello,"153,69",Vitelli/E Da Macello,"123,46",Incrocio,"117,29","178,32"
Prodotti Zootecnici,dic,"161,61",Animali Vivi,"158,62",Bovini Da Macello,"156,65",Vitelli/E Da Macello,"129,08",Incrocio,"117,29","177,47"
Prodotti Zootecnici,gen,"144,72",Animali Vivi,"146,42",Bovini Da Macello,"143,13",Vitelli/E Da Macello,"118,03",Marchigiana,"112,34","175,86"
Prodotti Zootecnici,feb,"143,49",Animali Vivi,"142,42",Bovini Da Macello,"143,85",Vitelli/E Da Macello,"117,98",Marchigiana,"112,34","168,85"
Prodotti Zootecnici,mar,"145,35",Animali Vivi,"144,37",Bovini Da Macello,"144,18",Vitelli/E Da Macello,"117,97",Marchigiana,"112,34","162,03"
Prodotti Zootecnici,apr,"145,20",Animali Vivi,"143,72",Bovini Da Macello,"145,83",Vitelli/E Da Macello,"117,96",Marchigiana,"112,34","161,64"
Prodotti Zootecnici,mag,"145,28",Animali Vivi,"142,63",Bovini Da Macello,"146,30",Vitelli/E Da Macello,"117,85",Marchigiana,"113,42","161,45"
Prodotti Zootecnici,giu,"146,66",Animali Vivi,"142,94",Bovini Da Macello,"147,92",Vitelli/E Da Macello,"117,86",Marchigiana,"115,59","157,67"
Prodotti Zootecnici,lug,"148,87",Animali Vivi,"144,74",Bovini Da Macello,"147,94",Vitelli/E Da Macello,"117,86",Marchigiana,"115,59","163,05"
Prodotti Zootecnici,ago,"151,43",Animali Vivi,"148,57",Bovini Da Macello,"147,97",Vitelli/E Da Macello,"117,86",Marchigiana,"115,59","168,13"
